Delta time,Destination Port,Flags,Packets per Second,Label,length,total_packets,conversation_length,total_packet_length,TCP or UDP segment length,TCP or UDP stream time,Flow time
0.034995,443.0,018,16,0,282.0,116.0,29694.0,36042.0,228.0,0.0349950790405273,69.14187002182007
0.04171,443.0,010,16,0,151.0,5.0,514.0,808.0,97.0,0.0,47.33045506477356
0.024104,31416.0,018,16,0,404.0,116.0,29694.0,36042.0,350.0,0.0658140182495117,69.14187002182007
0.068546,31381.0,010,15,0,177.0,5.0,514.0,808.0,111.0,0.0926499366760253,47.33045506477356
0.047259,443.0,018,15,0,299.0,116.0,29694.0,36042.0,245.0,0.11580491065979,69.14187002182007
0.059036,31416.0,018,15,0,493.0,116.0,29694.0,36042.0,439.0,0.0590360164642334,69.14187002182007
0.100254,443.0,018,15,0,274.0,116.0,29694.0,36042.0,220.0,0.1002540588378906,69.14187002182007
0.018798,31416.0,018,15,0,501.0,116.0,29694.0,36042.0,447.0,0.0187978744506835,69.14187002182007
0.050211,443.0,018,15,0,213.0,116.0,29694.0,36042.0,159.0,0.050210952758789,69.14187002182007
0.074365,31416.0,018,15,0,419.0,116.0,29694.0,36042.0,365.0,0.0743651390075683,69.14187002182007
0.105661,443.0,018,15,0,221.0,116.0,29694.0,36042.0,167.0,0.1056609153747558,69.14187002182007
0.090542,31416.0,018,15,0,445.0,116.0,29694.0,36042.0,391.0,0.0905420780181884,69.14187002182007
0.07734,443.0,018,15,0,223.0,116.0,29694.0,36042.0,169.0,0.0773398876190185,69.14187002182007
0.090941,12177.0,0,15,0,173.0,117.0,12402.0,25563.0,106.0,6.851250171661377,81.73468589782715
0.02942,12177.0,0,15,0,195.0,117.0,12402.0,25563.0,106.0,0.0294198989868164,81.73468589782715
0.076172,31416.0,018,15,0,490.0,116.0,29694.0,36042.0,436.0,0.1965329647064209,69.14187002182007
0.073864,443.0,018,15,0,313.0,116.0,29694.0,36042.0,259.0,0.0738642215728759,69.14187002182007
0.055522,31416.0,018,15,0,506.0,116.0,29694.0,36042.0,452.0,0.0555219650268554,69.14187002182007
0.035634,443.0,018,17,0,239.0,116.0,29694.0,36042.0,185.0,0.0356340408325195,69.14187002182007
0.017769,31416.0,018,17,0,461.0,116.0,29694.0,36042.0,407.0,0.0177688598632812,69.14187002182007
0.082523,443.0,018,17,0,294.0,116.0,29694.0,36042.0,240.0,0.0825231075286865,69.14187002182007
0.093184,31416.0,018,17,0,389.0,116.0,29694.0,36042.0,335.0,0.0931839942932128,69.14187002182007
0.025684,443.0,018,17,0,319.0,116.0,29694.0,36042.0,265.0,0.0256838798522949,69.14187002182007
0.041361,443.0,018,17,0,217.0,116.0,29694.0,36042.0,163.0,0.0413610935211181,69.14187002182007
0.060274,31416.0,018,17,0,381.0,116.0,29694.0,36042.0,327.0,0.0602738857269287,69.14187002182007
0.093553,443.0,018,17,0,219.0,116.0,29694.0,36042.0,165.0,0.0935530662536621,69.14187002182007
0.055562,1024.0,018,17,0,490.0,14.0,7400.0,8192.0,436.0,0.0,68.30497908592224
0.056568,31416.0,010,17,0,120.0,116.0,29694.0,36042.0,54.0,0.1121299266815185,69.14187002182007
0.094524,443.0,010,17,0,1584.0,14.0,7400.0,8192.0,1530.0,0.1510920524597168,68.30497908592224
0.048907,443.0,018,17,0,1381.0,14.0,7400.0,8192.0,1327.0,0.0489070415496826,68.30497908592224
0.108985,31416.0,018,17,0,407.0,116.0,29694.0,36042.0,353.0,0.2524161338806152,69.14187002182007
0.02162,31416.0,010,17,0,77.0,116.0,29694.0,36042.0,23.0,0.0216200351715087,69.14187002182007
0.017245,31416.0,018,17,0,426.0,116.0,29694.0,36042.0,372.0,0.017244815826416,69.14187002182007
0.062901,1024.0,010,17,0,185.0,14.0,7400.0,8192.0,131.0,0.2107508182525634,68.30497908592224
0.051321,443.0,010,17,0,111.0,116.0,29694.0,36042.0,45.0,0.1142220497131347,69.14187002182007
